Tipo de Delito: Nivel 1;Tipo de Delito: Nivel 2;Tipo de Delito: Nivel 3;Tipo de Delito: Nivel 4;Nacionalidad;Periodo;Total
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;Total;2015;11.882
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;Total;2014;11.797
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;Total;2013;11.518
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;Española;2024;11.556
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;Española;2023;10.233
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;Española;2022;10.717
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;Española;2021;10.043
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;Española;2020;7.729
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;Española;2019;8.954
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;Española;2018;9.322
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;Española;2017;9.240
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;Española;2016;9.120
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;Española;2015;8.473
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;Española;2014;8.441
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;Española;2013;8.143
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;País de la UE28 sin España;2024;""
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;País de la UE28 sin España;2023;""
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;País de la UE28 sin España;2022;""
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;País de la UE28 sin España;2021;""
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;País de la UE28 sin España;2020;""
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;País de la UE28 sin España;2019;1.235
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;País de la UE28 sin España;2018;1.237
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;País de la UE28 sin España;2017;1.166
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;País de la UE28 sin España;2016;1.096
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;País de la UE28 sin España;2015;1.019
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;País de la UE28 sin España;2014;955
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;País de la UE28 sin España;2013;955
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;País de la UE27_2020 sin España;2024;1.091
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;País de la UE27_2020 sin España;2023;942
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;País de la UE27_2020 sin España;2022;1.021
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;País de la UE27_2020 sin España;2021;958
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;País de la UE27_2020 sin España;2020;730
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;País de la UE27_2020 sin España;2019;""
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;País de la UE27_2020 sin España;2018;""
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;País de la UE27_2020 sin España;2017;""
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;País de la UE27_2020 sin España;2016;""
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;País de la UE27_2020 sin España;2015;""
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;País de la UE27_2020 sin España;2014;""
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;País de la UE27_2020 sin España;2013;""
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;País de Europa menos UE28;2024;""
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;País de Europa menos UE28;2023;""
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;País de Europa menos UE28;2022;""
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;País de Europa menos UE28;2021;""
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;País de Europa menos UE28;2020;""
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;País de Europa menos UE28;2019;183
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;País de Europa menos UE28;2018;189
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;País de Europa menos UE28;2017;164
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;País de Europa menos UE28;2016;164
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;País de Europa menos UE28;2015;129
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;País de Europa menos UE28;2014;140
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;País de Europa menos UE28;2013;116
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;País de Europa menos UE27_2020;2024;533
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;País de Europa menos UE27_2020;2023;490
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;País de Europa menos UE27_2020;2022;450
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;País de Europa menos UE27_2020;2021;374
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;País de Europa menos UE27_2020;2020;256
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;País de Europa menos UE27_2020;2019;""
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;País de Europa menos UE27_2020;2018;""
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;País de Europa menos UE27_2020;2017;""
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;País de Europa menos UE27_2020;2016;""
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;País de Europa menos UE27_2020;2015;""
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;País de Europa menos UE27_2020;2014;""
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;País de Europa menos UE27_2020;2013;""
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;De Africa;2024;2.838
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;De Africa;2023;2.258
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;De Africa;2022;2.129
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;De Africa;2021;1.829
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;De Africa;2020;1.268
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;De Africa;2019;1.410
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;De Africa;2018;1.346
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;De Africa;2017;1.288
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;De Africa;2016;1.258
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;De Africa;2015;1.184
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;De Africa;2014;1.162
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;De Africa;2013;1.178
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;De América;2024;1.884
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;De América;2023;1.603
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;De América;2022;1.560
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;De América;2021;1.393
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;De América;2020;967
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;De América;2019;1.089
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;De América;2018;1.037
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;De América;2017;990
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;De América;2016;1.052
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;De América;2015;1.018
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;De América;2014;1.019
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;De América;2013;1.047
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;De Asia;2024;89
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;De Asia;2023;71
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;De Asia;2022;66
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;De Asia;2021;65
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;De Asia;2020;40
A Delitos;22 Contra el orden público;22.2 Atentados contra la autoridad y de la resistencia y desobediencia;;De Asia;2019;88
